time,position_variance,velocity_variance
3.02,2.9381021613871647,95.7453149538085
3.04,2.938103120402844,95.74563884667577
3.06,2.938104014851838,95.74594093313304
3.08,2.9381048490809585,95.74622268124963
3.1,2.938105627144404,95.74648546026924
3.12,2.9381063528234543,95.7467305472614
3.14,2.9381070296448417,95.74695913332539
3.16,2.938107660897879,95.7471723293768
3.18,2.938108249650446,95.74737117154453
3.2,2.9381087987638876,95.74755662620487
3.22,2.938109310906924,95.74772959467663
3.24,2.938109788568611,95.74789091760039
3.2600000000000002,2.938110234070437,95.748041379023
3.2800000000000002,2.938110649577599,95.7481817102072
3.3000000000000003,2.938111037109529,95.74831259318493
3.3200000000000003,2.9381113985497023,95.7484346640713
3.34,2.938111735654792,95.74854851615568
3.36,2.9381120500632045,95.74865470278468
3.38,2.938112343303041,95.74875374005104
3.4,2.938112616799523,95.74884610930164
3.42,2.938112871881919,95.7489322594765
3.44,2.9381131097900033,95.74901260929057
3.46,2.938113331680082,95.74908754926848
3.48,2.9381135386306116,95.74915744364239
3.5,2.9381137316474413,95.74922263212207
3.52,2.9381139116686974,95.74928343154583
3.54,2.9381140795693472,95.74934013742035
3.56,2.9381142361654478,95.74939302535674
3.58,2.9381143822181164,95.74944235241006
3.6,2.9381145184372235,95.74948835832856
3.62,2.9381146454848475,95.74953126671892
3.64,2.93811476397849,95.74957128613292
3.66,2.9381148744940773,95.74960861108106
3.68,2.9381149775687616,95.7496434229779
3.7,2.9381150737035275,95.74967589102374
3.72,2.938115163365632,95.74970617302698
3.74,2.93811524699087,95.7497344161711
3.7600000000000002,2.938115324985696,95.74976075772997
3.7800000000000002,2.9381153977292,95.74978532573509
3.8000000000000003,2.9381154655749473,95.7498082395978
3.8200000000000003,2.9381155288526983,95.74982961068966
3.84,2.938115587870011,95.74984954288378
3.86,2.938115642913737,95.74986813305965
3.88,2.9381156942514135,95.74988547157399
3.9,2.9381157421325645,95.74990164269992
3.92,2.9381157867899153,95.7499167250366
3.94,2.9381158284405204,95.74993079189116
3.96,2.9381158672868226,95.7499439116351
3.98,2.938115903517632,95.74995614803652
4,2.9381159373090484,95.74996756057008
4.0200000000000005,2.938115968825313,95.74997820470612
4.04,2.938115998219611,95.74998813218019
4.0600000000000005,2.938116025634811,95.74999739124455
4.08,2.938116051204166,95.75000602690267
4.1,2.938116075051954,95.750014081128
4.12,2.938116097294087,95.75002159306796
4.14,2.9381161180386726,95.75002859923418
4.16,2.9381161373865394,95.75003513368006
4.18,2.9381161554317274,95.75004122816614
4.2,2.938116172261945,95.75004691231459
4.22,2.938116187958996,95.75005221375315
4.24,2.9381162025991743,95.75005715824939
4.26,2.938116216253639,95.75006176983598
4.28,2.9381162289887586,95.7500660709275
4.3,2.9381162408664308,95.75007008242936
4.32,2.938116251944386,95.75007382383941
4.34,2.9381162622764707,95.75007731334277
4.36,2.938116271912902,95.75008056790014
4.38,2.938116280900519,95.75008360333027
4.4,2.9381162892830055,95.75008643438683
4.42,2.938116297101105,95.75008907483017
4.44,2.9381163043928162,95.75009153749416
4.46,2.938116311193582,95.75009383434855
4.48,2.9381163175364557,95.75009597655719
4.5,2.9381163234522685,95.7500979745323
4.5200000000000005,2.938116328969773,95.750099837985
4.54,2.9381163341157874,95.75010157597262
4.5600000000000005,2.938116338915324,95.75010319694262
4.58,2.938116343391711,95.75010470877373
4.6000000000000005,2.938116347566705,95.7501061188142
4.62,2.9381163514606,95.75010743391753
4.64,2.9381163550923217,95.75010866047579
4.66,2.9381163584795216,95.75010980445063
4.68,2.938116361638663,95.75011087140237
4.7,2.9381163645851016,95.75011186651692
4.72,2.9381163673331585,95.75011279463102
4.74,2.93811636989619,95.75011366025578
4.76,2.9381163722866543,95.75011446759856
4.78,2.9381163745161705,95.75011522058345
4.8,2.9381163765955742,95.75011592287034
4.82,2.938116378534973,95.75011657787267
4.84,2.9381163803437937,95.75011718877411
4.86,2.9381163820308274,95.75011775854394
4.88,2.9381163836042745,95.75011828995152
4.9,2.9381163850717824,95.75011878557974
4.92,2.938116386440483,95.75011924783763
4.94,2.9381163877170304,95.75011967897198
4.96,2.938116388907629,95.75012008107832
4.98,2.938116390018065,95.75012045611109
5,2.938116391053736,95.75012080589313
5.0200000000000005,2.938116392019676,95.75012113212458
5.04,2.9381163929205796,95.75012143639105
5.0600000000000005,2.9381163937608266,95.75012172017145
5.08,2.9381163945445,95.7501219848451
5.1000000000000005,2.9381163952754084,95.75012223169843
5.12,2.9381163959571057,95.75012246193127
5.14,2.938116396592905,95.75012267666268
5.16,2.9381163971858957,95.75012287693636
5.18,2.9381163977389613,95.75012306372574
5.2,2.938116398254789,95.7501232379387
5.22,2.938116398735887,95.750123400422
5.24,2.938116399184592,95.7501235519654
5.26,2.9381163996030866,95.75012369330548
5.28,2.938116399993404,95.75012382512922
5.3,2.9381164003574414,95.75012394807734
5.32,2.938116400696969,95.75012406274745
5.34,2.9381164010136356,95.75012416969689
5.36,2.9381164013089816,95.7501242694455
5.38,2.938116401584442,95.75012436247808
5.4,2.938116401841356,95.75012444924684
5.42,2.9381164020809725,95.75012453017351
5.44,2.938116402304455,95.75012460565144
5.46,2.9381164025128914,95.75012467604748
5.48,2.9381164027072932,95.7501247417038
5.5,2.938116402888607,95.75012480293952
5.5200000000000005,2.9381164030577116,95.75012486005228
5.54,2.938116403215431,95.75012491331968
5.5600000000000005,2.9381164033625318,95.75012496300062
5.58,2.9381164034997282,95.75012500933656
5.6000000000000005,2.938116403627687,95.75012505255273
5.62,2.9381164037470304,95.7501250928592
5.64,2.9381164038583387,95.75012513045183
5.66,2.9381164039621526,95.7501251655134
5.68,2.9381164040589773,95.75012519821428
5.7,2.938116404149282,95.75012522871343
5.72,2.9381164042335066,95.7501252571591
5.74,2.9381164043120607,95.75012528368953
5.76,2.938116404385326,95.75012530843368
5.78,2.938116404453658,95.75012533151182
5.8,2.93811640451739,95.75012535303614
5.82,2.93811640457683,95.75012537311123
5.84,2.9381164046322685,95.75012539183469
5.86,2.9381164046839743,95.7501254092975
5.88,2.9381164047321984,95.75012542558454
5.9,2.9381164047771753,95.750125440775
5.92,2.938116404819125,95.75012545494269
5.94,2.93811640485825,95.75012546815648
5.96,2.938116404894741,95.75012548048059
5.98,2.938116404928774,95.75012549197493
6,2.938116404960516,95.75012550269535
6.0200000000000005,2.9381164049901214,95.75012551269398
6.04,2.938116405017733,95.75012552201942
6.0600000000000005,2.938116405043486,95.75012553071697
6.08,2.9381164050675044,95.75012553882893
6.1000000000000005,2.9381164050899056,95.7501255463947
6.12,2.938116405110799,95.75012555345108
6.140000000000001,2.9381164051302857,95.75012556003236
6.16,2.9381164051484605,95.75012556617052
6.18,2.938116405165411,95.75012557189541
6.2,2.9381164051812205,95.75012557723484
6.22,2.9381164051959656,95.75012558221478
6.24,2.938116405209718,95.75012558685941
6.26,2.9381164052225444,95.75012559119133
6.28,2.9381164052345072,95.75012559523158
6.3,2.9381164052456645,95.7501255989998
6.32,2.9381164052560704,95.75012560251432
6.34,2.938116405265776,95.75012560579219
6.36,2.938116405274828,95.75012560884937
6.38,2.93811640528327,95.75012561170072
6.4,2.9381164052911446,95.75012561436009
6.42,2.938116405298489,95.75012561684039
6.44,2.9381164053053386,95.7501256191537
6.46,2.938116405311727,95.75012562131127
6.48,2.9381164053176847,95.75012562332357
6.5,2.9381164053232416,95.75012562520038
6.5200000000000005,2.938116405328425,95.75012562695082
6.54,2.9381164053332594,95.7501256285834
6.5600000000000005,2.9381164053377677,95.75012563010607
6.58,2.9381164053419724,95.75012563152622
6.6000000000000005,2.9381164053458937,95.75012563285074
6.62,2.938116405349551,95.75012563408609
6.640000000000001,2.9381164053529627,95.75012563523826
6.66,2.938116405356145,95.75012563631286
6.68,2.9381164053591124,95.75012563731511
6.7,2.93811640536188,95.75012563824987
6.72,2.938116405364461,95.75012563912169
6.74,2.9381164053668694,95.75012563993482
6.76,2.938116405369115,95.7501256406932
6.78,2.938116405371209,95.75012564140052
6.8,2.9381164053731625,95.75012564206021
6.82,2.938116405374984,95.75012564267548
6.84,2.9381164053766833,95.75012564324933
6.86,2.938116405378268,95.75012564378456
6.88,2.9381164053797457,95.75012564428374
6.9,2.9381164053811246,95.75012564474932
6.92,2.9381164053824103,95.75012564518354
6.94,2.9381164053836093,95.75012564558853
6.96,2.9381164053847275,95.75012564596625
6.98,2.9381164053857707,95.75012564631854
7,2.9381164053867437,95.7501256466471
7.0200000000000005,2.938116405387651,95.75012564695355
7.04,2.938116405388497,95.75012564723936
7.0600000000000005,2.938116405389286,95.75012564750593
7.08,2.9381164053900224,95.75012564775454
7.1000000000000005,2.9381164053907085,95.75012564798642
7.12,2.9381164053913493,95.7501256482027
7.140000000000001,2.9381164053919466,95.7501256484044
7.16,2.9381164053925035,95.75012564859253
7.18,2.938116405393023,95.75012564876799
7.2,2.9381164053935076,95.75012564893164
7.22,2.9381164053939597,95.75012564908427
7.24,2.938116405394381,95.75012564922662
7.26,2.9381164053947746,95.75012564935939
7.28,2.938116405395141,95.75012564948322
7.3,2.9381164053954825,95.75012564959871
7.32,2.9381164053958018,95.75012564970643
7.34,2.9381164053960998,95.7501256498069
7.36,2.938116405396377,95.75012564990061
7.38,2.9381164053966353,95.75012564998801
7.4,2.938116405396877,95.75012565006952
7.42,2.938116405397102,95.75012565014553
7.44,2.938116405397312,95.75012565021643
7.46,2.938116405397508,95.75012565028256
7.48,2.9381164053976905,95.75012565034423
7.5,2.9381164053978606,95.75012565040176
7.5200000000000005,2.93811640539802,95.7501256504554
7.54,2.9381164053981683,95.75012565050544
7.5600000000000005,2.938116405398306,95.7501256505521
7.58,2.9381164053984348,95.75012565059563
7.6000000000000005,2.9381164053985547,95.75012565063624
7.62,2.9381164053986666,95.7501256506741
7.640000000000001,2.9381164053987714,95.7501256507094
7.66,2.938116405398869,95.75012565074235
7.68,2.9381164053989597,95.75012565077307
7.7,2.9381164053990445,95.75012565080172
7.72,2.938116405399124,95.75012565082844
7.74,2.9381164053991977,95.75012565085336
7.76,2.9381164053992666,95.75012565087661
7.78,2.938116405399331,95.75012565089828
7.8,2.9381164053993905,95.7501256509185
7.82,2.9381164053994464,95.75012565093736
7.84,2.938116405399499,95.75012565095496
7.86,2.938116405399547,95.75012565097136
7.88,2.9381164053995925,95.75012565098666
7.9,2.9381164053996347,95.75012565100093
7.92,2.938116405399674,95.75012565101423
7.94,2.938116405399711,95.75012565102664
7.96,2.9381164053997457,95.75012565103822
7.98,2.9381164053997777,95.75012565104902
8,2.9381164053998075,95.7501256510591
8.02,2.9381164053998354,95.75012565106849
8.040000000000001,2.9381164053998607,95.75012565107724
8.06,2.9381164053998847,95.75012565108541
8.08,2.9381164053999074,95.75012565109303
8.1,2.9381164053999287,95.75012565110013
8.120000000000001,2.9381164053999482,95.75012565110676
8.14,2.938116405399966,95.75012565111294
8.16,2.938116405399983,95.75012565111871
8.18,2.9381164053999993,95.75012565112408
8.2,2.9381164054000144,95.7501256511291
8.22,2.938116405400028,95.75012565113377
8.24,2.9381164054000406,95.75012565113813
8.26,2.938116405400053,95.7501256511422
8.28,2.9381164054000646,95.75012565114599
8.3,2.938116405400075,95.75012565114953
8.32,2.9381164054000846,95.75012565115283
8.34,2.938116405400094,95.75012565115591
8.36,2.938116405400102,95.75012565115878
8.38,2.93811640540011,95.75012565116147
8.4,2.938116405400117,95.75012565116397
8.42,2.938116405400124,95.7501256511663
8.44,2.9381164054001303,95.75012565116847
8.46,2.9381164054001365,95.7501256511705
8.48,2.9381164054001423,95.7501256511724
8.5,2.938116405400148,95.75012565117416
8.52,2.938116405400153,95.75012565117581
8.540000000000001,2.938116405400157,95.75012565117734
8.56,2.9381164054001614,95.75012565117878
8.58,2.938116405400166,95.75012565118011
8.6,2.9381164054001694,95.75012565118135
8.620000000000001,2.938116405400173,95.75012565118251
8.64,2.9381164054001765,95.7501256511836
8.66,2.938116405400179,95.7501256511846
8.68,2.9381164054001814,95.75012565118554
8.700000000000001,2.9381164054001845,95.75012565118642
8.72,2.938116405400187,95.75012565118723
8.74,2.9381164054001885,95.750125651188
8.76,2.9381164054001907,95.75012565118871
8.78,2.9381164054001925,95.75012565118938
8.8,2.938116405400195,95.75012565119
8.82,2.9381164054001965,95.75012565119059
8.84,2.9381164054001982,95.75012565119113
8.86,2.9381164054001996,95.75012565119162
8.88,2.938116405400201,95.75012565119209
8.9,2.9381164054002022,95.75012565119253
8.92,2.938116405400203,95.75012565119295
8.94,2.938116405400205,95.75012565119333
8.96,2.9381164054002054,95.75012565119368
8.98,2.9381164054002067,95.75012565119401
9,2.938116405400207,95.75012565119432
9.02,2.938116405400208,95.75012565119461
9.040000000000001,2.9381164054002094,95.75012565119488
9.06,2.9381164054002102,95.75012565119513
9.08,2.938116405400211,95.75012565119536
9.1,2.9381164054002116,95.75012565119557
9.120000000000001,2.9381164054002116,95.75012565119577
9.14,2.938116405400212,95.75012565119596
9.16,2.938116405400213,95.75012565119613
9.18,2.9381164054002133,95.7501256511963
9.200000000000001,2.938116405400214,95.75012565119646
9.22,2.9381164054002147,95.7501256511966
9.24,2.9381164054002147,95.75012565119673
9.26,2.938116405400215,95.75012565119685
9.28,2.938116405400215,95.75012565119697
9.3,2.938116405400215,95.75012565119708
9.32,2.9381164054002156,95.75012565119718
9.34,2.938116405400216,95.75012565119728
9.36,2.938116405400216,95.75012565119737
9.38,2.938116405400216,95.75012565119745
9.4,2.9381164054002165,95.75012565119752
9.42,2.9381164054002173,95.75012565119759
9.44,2.9381164054002173,95.75012565119766
9.46,2.9381164054002173,95.75012565119772
9.48,2.938116405400218,95.75012565119778
9.5,2.938116405400218,95.75012565119783
9.52,2.938116405400218,95.75012565119788
9.540000000000001,2.938116405400218,95.75012565119792
9.56,2.938116405400218,95.75012565119796
9.58,2.938116405400218,95.750125651198
9.6,2.9381164054002182,95.75012565119805
9.620000000000001,2.9381164054002187,95.75012565119808
9.64,2.9381164054002187,95.7501256511981
9.66,2.9381164054002187,95.75012565119813
9.68,2.9381164054002187,95.75012565119816
9.700000000000001,2.9381164054002187,95.75012565119819
9.72,2.9381164054002187,95.75012565119822
9.74,2.9381164054002187,95.75012565119825
9.76,2.9381164054002187,95.75012565119827
9.78,2.9381164054002187,95.75012565119829
9.8,2.9381164054002187,95.7501256511983
9.82,2.938116405400219,95.75012565119832
9.84,2.93811640540022,95.75012565119833
9.86,2.93811640540022,95.75012565119835
9.88,2.93811640540022,95.75012565119836
9.9,2.93811640540022,95.75012565119837
9.92,2.93811640540022,95.75012565119839
9.94,2.93811640540022,95.7501256511984
9.96,2.93811640540022,95.75012565119842
9.98,2.93811640540022,95.75012565119843
10,2.93811640540022,95.75012565119845
10.02,2.93811640540022,95.75012565119846
10.040000000000001,2.93811640540022,95.75012565119847
10.06,2.93811640540022,95.75012565119847
10.08,2.93811640540022,95.75012565119847
10.1,2.93811640540022,95.75012565119847
10.120000000000001,2.93811640540022,95.75012565119847
10.14,2.93811640540022,95.75012565119847
10.16,2.93811640540022,95.75012565119847
10.18,2.93811640540022,95.75012565119847
10.200000000000001,2.93811640540022,95.75012565119847
10.22,2.93811640540022,95.75012565119847
10.24,2.93811640540022,95.75012565119847
10.26,2.93811640540022,95.75012565119847
10.28,2.93811640540022,95.75012565119847
10.3,2.93811640540022,95.75012565119847
10.32,2.93811640540022,95.75012565119847
10.34,2.93811640540022,95.75012565119847
10.36,2.93811640540022,95.75012565119847
10.38,2.93811640540022,95.75012565119847
10.4,2.93811640540022,95.75012565119847
10.42,2.93811640540022,95.75012565119847
10.44,2.93811640540022,95.75012565119847
10.46,2.93811640540022,95.75012565119847
10.48,2.93811640540022,95.75012565119847
10.5,2.93811640540022,95.75012565119847
10.52,2.93811640540022,95.75012565119847
10.540000000000001,2.93811640540022,95.75012565119847
10.56,2.93811640540022,95.75012565119847
10.58,2.93811640540022,95.75012565119847
10.6,2.93811640540022,95.75012565119847
10.620000000000001,2.93811640540022,95.75012565119847
10.64,2.93811640540022,95.75012565119847
10.66,2.93811640540022,95.75012565119847
10.68,2.93811640540022,95.75012565119847
10.700000000000001,2.93811640540022,95.75012565119847
10.72,2.93811640540022,95.75012565119847
10.74,2.93811640540022,95.75012565119847
10.76,2.93811640540022,95.75012565119847
10.78,2.93811640540022,95.75012565119847
10.8,2.93811640540022,95.75012565119847
10.82,2.93811640540022,95.75012565119847
10.84,2.93811640540022,95.75012565119847
10.86,2.93811640540022,95.75012565119847
10.88,2.93811640540022,95.75012565119847
10.9,2.93811640540022,95.75012565119847
10.92,2.93811640540022,95.75012565119847
10.94,2.93811640540022,95.75012565119847
10.96,2.93811640540022,95.75012565119847
10.98,2.93811640540022,95.75012565119847
11,2.93811640540022,95.75012565119847
11.02,2.93811640540022,95.75012565119847
11.040000000000001,2.93811640540022,95.75012565119847
11.06,2.93811640540022,95.75012565119847
11.08,2.93811640540022,95.75012565119847
11.1,2.93811640540022,95.75012565119847
11.120000000000001,2.93811640540022,95.75012565119847
11.14,2.93811640540022,95.75012565119847
11.16,2.93811640540022,95.75012565119847
11.18,2.93811640540022,95.75012565119847
11.200000000000001,2.93811640540022,95.75012565119847
11.22,2.93811640540022,95.75012565119847
11.24,2.93811640540022,95.75012565119847
11.26,2.93811640540022,95.75012565119847
11.28,2.93811640540022,95.75012565119847
11.3,2.93811640540022,95.75012565119847
11.32,2.93811640540022,95.75012565119847
11.34,2.93811640540022,95.75012565119847
11.36,2.93811640540022,95.75012565119847
11.38,2.93811640540022,95.75012565119847
11.4,2.93811640540022,95.75012565119847
11.42,2.93811640540022,95.75012565119847
11.44,2.93811640540022,95.75012565119847
11.46,2.93811640540022,95.75012565119847
11.48,2.93811640540022,95.75012565119847
11.5,2.93811640540022,95.75012565119847
11.52,2.93811640540022,95.75012565119847
11.540000000000001,2.93811640540022,95.75012565119847
11.56,2.93811640540022,95.75012565119847
11.58,2.93811640540022,95.75012565119847
11.6,2.93811640540022,95.75012565119847
11.620000000000001,2.93811640540022,95.75012565119847
11.64,2.93811640540022,95.75012565119847
11.66,2.93811640540022,95.75012565119847
11.68,2.93811640540022,95.75012565119847
11.700000000000001,2.93811640540022,95.75012565119847
11.72,2.93811640540022,95.75012565119847
11.74,2.93811640540022,95.75012565119847
11.76,2.93811640540022,95.75012565119847
11.78,2.93811640540022,95.75012565119847
11.8,2.93811640540022,95.75012565119847
11.82,2.93811640540022,95.75012565119847
11.84,2.93811640540022,95.75012565119847
11.86,2.93811640540022,95.75012565119847
11.88,2.93811640540022,95.75012565119847
11.9,2.93811640540022,95.75012565119847
11.92,2.93811640540022,95.75012565119847
11.94,2.93811640540022,95.75012565119847
11.96,2.93811640540022,95.75012565119847
11.98,2.93811640540022,95.75012565119847
12,2.93811640540022,95.75012565119847
12.02,2.93811640540022,95.75012565119847
12.040000000000001,2.93811640540022,95.75012565119847
12.06,2.93811640540022,95.75012565119847
12.08,2.93811640540022,95.75012565119847
12.1,2.93811640540022,95.75012565119847
12.120000000000001,2.93811640540022,95.75012565119847
12.14,2.93811640540022,95.75012565119847
12.16,2.93811640540022,95.75012565119847
12.18,2.93811640540022,95.75012565119847
12.200000000000001,2.93811640540022,95.75012565119847
12.22,2.93811640540022,95.75012565119847
12.24,2.93811640540022,95.75012565119847
12.26,2.93811640540022,95.75012565119847
12.280000000000001,2.93811640540022,95.75012565119847
12.3,2.93811640540022,95.75012565119847
12.32,2.93811640540022,95.75012565119847
12.34,2.93811640540022,95.75012565119847
12.36,2.93811640540022,95.75012565119847
12.38,2.93811640540022,95.75012565119847
12.4,2.93811640540022,95.75012565119847
12.42,2.93811640540022,95.75012565119847
12.44,2.93811640540022,95.75012565119847
12.46,2.93811640540022,95.75012565119847
12.48,2.93811640540022,95.75012565119847
12.5,2.93811640540022,95.75012565119847
12.52,2.93811640540022,95.75012565119847
12.540000000000001,2.93811640540022,95.75012565119847
12.56,2.93811640540022,95.75012565119847
12.58,2.93811640540022,95.75012565119847
12.6,2.93811640540022,95.75012565119847
12.620000000000001,2.93811640540022,95.75012565119847
12.64,2.93811640540022,95.75012565119847
12.66,2.93811640540022,95.75012565119847
12.68,2.93811640540022,95.75012565119847
12.700000000000001,2.93811640540022,95.75012565119847
12.72,2.93811640540022,95.75012565119847
12.74,2.93811640540022,95.75012565119847
12.76,2.93811640540022,95.75012565119847
12.780000000000001,2.93811640540022,95.75012565119847
12.8,2.93811640540022,95.75012565119847
12.82,2.93811640540022,95.75012565119847
12.84,2.93811640540022,95.75012565119847
12.86,2.93811640540022,95.75012565119847
12.88,2.93811640540022,95.75012565119847
12.9,2.93811640540022,95.75012565119847
12.92,2.93811640540022,95.75012565119847
12.94,2.93811640540022,95.75012565119847
12.96,2.93811640540022,95.75012565119847
12.98,2.93811640540022,95.75012565119847
13,2.93811640540022,95.75012565119847
13.02,2.93811640540022,95.75012565119847
13.040000000000001,2.93811640540022,95.75012565119847
13.06,2.93811640540022,95.75012565119847
13.08,2.93811640540022,95.75012565119847
13.1,2.93811640540022,95.75012565119847
13.120000000000001,2.93811640540022,95.75012565119847
13.14,2.93811640540022,95.75012565119847
13.16,2.93811640540022,95.75012565119847
13.18,2.93811640540022,95.75012565119847
13.200000000000001,2.93811640540022,95.75012565119847
13.22,2.93811640540022,95.75012565119847
13.24,2.93811640540022,95.75012565119847
13.26,2.93811640540022,95.75012565119847
13.280000000000001,2.93811640540022,95.75012565119847
13.3,2.93811640540022,95.75012565119847
